#Id,Prefix
DINAMARCA_CELL,0045539
DINAMARCA_CELL,0045601
DINAMARCA_CELL,0045602
DINAMARCA_CELL,0045603
DINAMARCA_CELL,0045604
DINAMARCA_CELL,0045605
DINAMARCA_CELL,00456050
DINAMARCA_CELL,0045606
DINAMARCA_CELL,0045607
DINAMARCA_CELL,0045608
DINAMARCA_CELL,0045609
DINAMARCA_CELL,00456098
DINAMARCA_CELL,00456099
DINAMARCA_CELL,004561
DINAMARCA_CELL,00456146
DINAMARCA_CELL,0045618
DINAMARCA_CELL,0045619
DINAMARCA_CELL,0045711
DINAMARCA_CELL,0045712
DINAMARCA_CELL,0045713
DINAMARCA_CELL,0045714
DINAMARCA_CELL,0045715
DINAMARCA_CELL,0045716
DINAMARCA_CELL,00457170
DINAMARCA_CELL,00457171
DINAMARCA_CELL,00457172
DINAMARCA_CELL,00457174
DINAMARCA_CELL,00457175
DINAMARCA_CELL,00457176
DINAMARCA_CELL,00457177
DINAMARCA_CELL,00457178
DINAMARCA_CELL,00457179
DINAMARCA_CELL,0045718
DINAMARCA_CELL,00457190
DINAMARCA_CELL,00457191
DINAMARCA_CELL,00457192
DINAMARCA_CELL,00457194
DINAMARCA_CELL,00457195
DINAMARCA_CELL,0045811
DINAMARCA_CELL,0045812
DINAMARCA_CELL,0045813
DINAMARCA_CELL,0045814
DINAMARCA_CELL,00458140
DINAMARCA_CELL,00458141
DINAMARCA_CELL,00458142
DINAMARCA_CELL,00458143
DINAMARCA_CELL,00458144
DINAMARCA_CELL,00458161
DINAMARCA_CELL,00458171
DINAMARCA_CELL,00458180
DINAMARCA_CELL,00458181
DINAMARCA_CELL,00458182
DINAMARCA_CELL,004520
DINAMARCA_CELL,0045206
DINAMARCA_CELL,0045207
DINAMARCA_CELL,0045208
DINAMARCA_CELL,0045209
DINAMARCA_CELL,004521
DINAMARCA_CELL,004522
DINAMARCA_CELL,004523
DINAMARCA_CELL,00452395
DINAMARCA_CELL,004524
DINAMARCA_CELL,004525
DINAMARCA_CELL,00452596
DINAMARCA_CELL,004526
DINAMARCA_CELL,004527
DINAMARCA_CELL,004528
DINAMARCA_CELL,004529
DINAMARCA_CELL,004530
DINAMARCA_CELL,004531
DINAMARCA_CELL,004531312
DINAMARCA_CELL,0045318
DINAMARCA_CELL,0045319
DINAMARCA_CELL,004540
DINAMARCA_CELL,0045405
DINAMARCA_CELL,0045406
DINAMARCA_CELL,0045407
DINAMARCA_CELL,0045408
DINAMARCA_CELL,0045409
DINAMARCA_CELL,004541
DINAMARCA_CELL,0045420
DINAMARCA_CELL,0045421
DINAMARCA_CELL,0045422
DINAMARCA_CELL,0045423
DINAMARCA_CELL,0045424
DINAMARCA_CELL,0045425
DINAMARCA_CELL,0045426
DINAMARCA_CELL,00454260
DINAMARCA_CELL,00454270
DINAMARCA_CELL,00454271
DINAMARCA_CELL,00454272
DINAMARCA_CELL,00454273
DINAMARCA_CELL,00454274
DINAMARCA_CELL,00454275
DINAMARCA_CELL,00454276
DINAMARCA_CELL,00454277
DINAMARCA_CELL,00454278
DINAMARCA_CELL,00454279
DINAMARCA_CELL,0045428
DINAMARCA_CELL,00454280
DINAMARCA_CELL,0045429
DINAMARCA_CELL,00454291
DINAMARCA_CELL,00454292
DINAMARCA_CELL,00454294
DINAMARCA_CELL,00454295
DINAMARCA_CELL,00454296
DINAMARCA_CELL,00454297
DINAMARCA_CELL,00454298
DINAMARCA_CELL,00454299
DINAMARCA_CELL,004550
DINAMARCA_CELL,00455060
DINAMARCA_CELL,00455061
DINAMARCA_CELL,00455063
DINAMARCA_CELL,00455064
DINAMARCA_CELL,00455068
DINAMARCA_CELL,00455069
DINAMARCA_CELL,004551
DINAMARCA_CELL,00455188
DINAMARCA_CELL,00455189
DINAMARCA_CELL,0045521
DINAMARCA_CELL,00455210
DINAMARCA_CELL,00455211
DINAMARCA_CELL,00455212
DINAMARCA_CELL,0045522
DINAMARCA_CELL,00455220
DINAMARCA_CELL,00455222
DINAMARCA_CELL,00455225
DINAMARCA_CELL,0045523
DINAMARCA_CELL,00455230
DINAMARCA_CELL,00455233
DINAMARCA_CELL,0045524
DINAMARCA_CELL,00455240
DINAMARCA_CELL,00455242
DINAMARCA_CELL,00455244
DINAMARCA_CELL,0045525
DJIBOUTI,00253
DJIBOUTI_CELL,0025380
DJIBOUTI_CELL,0025381
DJIBOUTI_CELL,0025382
DJIBOUTI_CELL,0025383
DOMINICA,001767
DOMINICA_CELL,001767225
DOMINICA_CELL,001767235
DOMINICA_CELL,001767245
DOMINICA_CELL,001767265
DOMINICA_CELL,001767275
DOMINICA_CELL,001767276
DOMINICA_CELL,001767277
DOMINICA_CELL,001767315
DOMINICA_CELL,001767316
DOMINICA_CELL,001767317
DOMINICA_CELL,001767336
DOMINICA_CELL,0017674470
DOMINICA_CELL,0017674471
DOMINICA_CELL,0017674472
DOMINICA_CELL,0017674474
DOMINICA_CELL,0017674475
DOMINICA_CELL,0017674476
DOMINICA_CELL,0017674477
DOMINICA_CELL,001767614
DOMINICA_CELL,001767615
DOMINICA_CELL,001767616
ECUADOR,00593
ECUADOR,005932
ECUADOR,005933
ECUADOR,005934
ECUADOR,005935
ECUADOR,005936
ECUADOR,005937
ECUADOR_CELL,00593691
ECUADOR_CELL,00593692
ECUADOR_CELL,00593693
ECUADOR_CELL,00593694
ECUADOR_CELL,005938
ECUADOR_CELL,0059380
ECUADOR_CELL,0059381
ECUADOR_CELL,00593825
ECUADOR_CELL,00593826
ECUADOR_CELL,00593827
ECUADOR_CELL,00593828
ECUADOR_CELL,00593829
ECUADOR_CELL,00593830
ECUADOR_CELL,00593831
ECUADOR_CELL,00593832
ECUADOR_CELL,00593834
ECUADOR_CELL,00593835
ECUADOR_CELL,0059384
ECUADOR_CELL,00593850
ECUADOR_CELL,00593851
ECUADOR_CELL,00593852
ECUADOR_CELL,00593853
ECUADOR_CELL,00593854
ECUADOR_CELL,00593855
ECUADOR_CELL,00593856
ECUADOR_CELL,00593857
ECUADOR_CELL,00593858
ECUADOR_CELL,00593859
ECUADOR_CELL,0059386
ECUADOR_CELL,0059387
ECUADOR_CELL,0059388
ECUADOR_CELL,0059389
ECUADOR_CELL,005939
ECUADOR_CELL,0059390
ECUADOR_CELL,0059391
ECUADOR_CELL,00593920
ECUADOR_CELL,00593921
ECUADOR_CELL,00593922
ECUADOR_CELL,00593923
ECUADOR_CELL,00593924
ECUADOR_CELL,00593925
ECUADOR_CELL,00593926
ECUADOR_CELL,00593927
ECUADOR_CELL,00593928
ECUADOR_CELL,00593929
ECUADOR_CELL,0059393
ECUADOR_CELL,0059394
ECUADOR_CELL,0059395
ECUADOR_CELL,0059397
ECUADOR_CELL,0059398
ECUADOR_CELL,00593990
ECUADOR_CELL,00593991
ECUADOR_CELL,00593992
ECUADOR_CELL,00593993
ECUADOR_CELL,00593994
ECUADOR_CELL,00593995
ECUADOR_CELL,00593996
ECUADOR_CELL,00593997
ECUADOR_CELL,00593998
ECUADOR_CELL,00593999
EGIPTO,0020
EGIPTO,00202
EGIPTO_CELL,002010
EGIPTO_CELL,002011
EGIPTO_CELL,002012
EGIPTO_CELL,002016
EGIPTO_CELL,002017
EGIPTO_CELL,002018
EGIPTO_CELL,002019
EL_SALVADOR,00503
EL_SALVADOR_CELL,005037
EL_SALVADOR_CELL,005038
EL_SALVADOR_CELL,005039
EMIRATOS_ARABES_UNIDOS,00971
EMIRATOS_ARABES_UNIDOS_CELL,0097150
ERITREA,00291
ERITREA,0029171
ESLOVAQUIA,00421
ESLOVAQUIA_CELL,004219
ESLOVENIA,00386
ESLOVENIA_CELL,0038630
ESLOVENIA_CELL,0038631
ESLOVENIA_CELL,0038640
ESLOVENIA_CELL,0038641
ESLOVENIA_CELL,0038650
ESLOVENIA_CELL,0038651
ESLOVENIA_CELL,003866
ESLOVENIA_CELL,0038670
ESLOVENIA_CELL,0038690
ESTADOS_UNIDOS_DE_AMERICA,001
ESTADOS_UNIDOS_DE_AMERICA,001808
ESTONIA,00372
ESTONIA_CELL,003725
ETIOPIA,00251
ETIOPIA,002511
ETIOPIA_CELL,002519
FILIPINAS,0063
FILIPINAS,00632
FILIPINAS_CELL,0063817
FILIPINAS_CELL,00639
FILIPINAS_CELL,0063905
FILIPINAS_CELL,0063906
FILIPINAS_CELL,0063907
FILIPINAS_CELL,0063908
FILIPINAS_CELL,0063909
FILIPINAS_CELL,0063910
FILIPINAS_CELL,0063912
FILIPINAS_CELL,0063915
FILIPINAS_CELL,0063916
FILIPINAS_CELL,0063917
FILIPINAS_CELL,0063918
FILIPINAS_CELL,0063919
FILIPINAS_CELL,0063920
FILIPINAS_CELL,0063921
FILIPINAS_CELL,0063922
FILIPINAS_CELL,0063923
FILIPINAS_CELL,0063926
FILIPINAS_CELL,0063927
FILIPINAS_CELL,0063928
FILIPINAS_CELL,0063929
FILIPINAS_CELL,0063935
FILIPINAS_CELL,0063936
FILIPINAS_CELL,0063937
FILIPINAS_CELL,006398
FINLANDIA,00358
FINLANDIA_CELL,003584
FINLANDIA_CELL,0035850
FRANCIA,0033
FRANCIA,00331
FRANCIA_CELL,00336
FRANCIA_CELL,00338
FRANCIA_CELL,00339
FRANCIA_CELL,00337
GABON,00241
GABON_CELL,002410
GABON_CELL,0024110
GABON_CELL,0024114
GABON_CELL,002412
GABON_CELL,002413
GABON_CELL,0024141
GABON_CELL,0024151
GABON_CELL,0024152
GABON_CELL,0024153
GABON_CELL,0024157
GABON_CELL,0024161
GABON_CELL,0024163
GABON_CELL,0024168
GABON_CELL,0024175
GABON_CELL,0024180
GABON_CELL,0024181
GABON_CELL,0024184
GABON_CELL,0024185
GABON_CELL,0024187
GABON_CELL,0024189
GABON_CELL,0024191
GABON_CELL,0024194
GABON_CELL,0024195
GABON_CELL,0024197
GAMBIA,00220
GAMBIA_CELL,002206
GAMBIA_CELL,002207
GAMBIA_CELL,002209
GEORGIA,00995
GEORGIA_CELL,009953297
GEORGIA_CELL,0099555
GEORGIA_CELL,0099577
GEORGIA_CELL,0099590
GEORGIA_CELL,0099593
GEORGIA_CELL,0099595
GEORGIA_CELL,0099597
GEORGIA_CELL,0099598
GEORGIA_CELL,0099599
GHANA,00233
GHANA,0023321
GHANA_CELL,002332
GHANA_CELL,0023320
GHANA_CELL,0023324
GHANA_CELL,0023326
GHANA_CELL,0023327
GHANA_CELL,0023328
GHANA_CELL,0023354
GIBRALTAR,00350
GIBRALTAR_CELL,0035054
GIBRALTAR_CELL,0035056
GIBRALTAR_CELL,0035057
GIBRALTAR_CELL,0035058
GRECIA,0030
GRECIA,003021
GRECIA_CELL,00306
GRECIA_CELL,003069
GRECIA_CELL,0030693
GRECIA_CELL,0030694
GRECIA_CELL,0030697
GRECIA_CELL,0030699
GROENLANDIA,00299
GROENLANDIA_CELL,002994
GROENLANDIA_CELL,002995
GUADALUPE,00590
GUADALUPE_CELL,0059069
GUAM,001671
GUATEMALA,00502
GUATEMALA_CELL,005022410
GUATEMALA_CELL,00502242
GUATEMALA_CELL,005025
GUATEMALA_CELL,0050260
GUATEMALA_CELL,005026620
GUATEMALA_CELL,005027723
GUATEMALA_CELL,005027820
GUATEMALA_CELL,005027920
GUAYANA_FRANCESA,00594
GUAYANA_FRANCESA_CELL,00594694
GUINEA,00224
GUINEA,0022460
GUINEA,0022462
GUINEA,0022463
GUINEA,0022464
GUINEA,0022465
GUINEA,0022466
GUINEA,0022467
GUINEA,0022468
GUINEA_BISSAU,00245
GUINEA_ECUATORIAL,00240
GUINEA_ECUATORIAL,002402
GUINEA_ECUATORIAL,002402790
GUINEA_ECUATORIAL,002402791
GUINEA_ECUATORIAL,002405
GUINEA_ECUATORIAL,002406
GUINEA_ECUATORIAL,002406990
GUINEA_ECUATORIAL,002406991
GUINEA_ECUATORIAL,002406992
GUINEA_ECUATORIAL,002406993
GUINEA_ECUATORIAL,002406994
GUINEA_ECUATORIAL,002406995
GUINEA_ECUATORIAL,002407
GUYANA,00592
GUYANA,005926
HAITI,00509
HAITI_CELL,00509251
HAITI_CELL,005093
HAITI_CELL,005094
HAITI_CELL,005095
HAITI_CELL,005096
HAITI_CELL,005097
HAITI_CELL,0050948
HOLANDA,0031
HOLANDA,003110
HOLANDA,003120
HOLANDA_CELL,00316
HOLANDA_CELL,0031610
HOLANDA_CELL,0031611
HOLANDA_CELL,0031612
HOLANDA_CELL,0031613
HOLANDA_CELL,0031614
HOLANDA_CELL,0031615
HOLANDA_CELL,0031616
HOLANDA_CELL,0031617
HOLANDA_CELL,0031618
HOLANDA_CELL,0031619
HOLANDA_CELL,0031620
HOLANDA_CELL,0031621
HOLANDA_CELL,0031622
HOLANDA_CELL,0031623
HOLANDA_CELL,0031624
HOLANDA_CELL,0031625
HOLANDA_CELL,0031626
HOLANDA_CELL,0031627
HOLANDA_CELL,0031628
HOLANDA_CELL,0031629
HOLANDA_CELL,0031630
HOLANDA_CELL,0031631
HOLANDA_CELL,0031633
HOLANDA_CELL,0031634
HOLANDA_CELL,0031636
HOLANDA_CELL,0031637
HOLANDA_CELL,0031638
HOLANDA_CELL,0031639
HOLANDA_CELL,0031640
HOLANDA_CELL,0031641
HOLANDA_CELL,0031642
HOLANDA_CELL,0031643
HOLANDA_CELL,0031644
HOLANDA_CELL,0031645
HOLANDA_CELL,0031646
HOLANDA_CELL,0031647
HOLANDA_CELL,0031648
HOLANDA_CELL,0031649
HOLANDA_CELL,0031650
HOLANDA_CELL,0031651
HOLANDA_CELL,0031652
HOLANDA_CELL,0031653
HOLANDA_CELL,0031654
HOLANDA_CELL,0031655
HOLANDA_CELL,0031657
HOLANDA_CELL,0031665
HOLANDA_CELL,0031680
HOLANDA_CELL,0031681
HOLANDA_CELL,0031682
HOLANDA_CELL,0031683
HOLANDA_CELL,0031684
HONDURAS,00504
HONDURAS_CELL,005043
HONDURAS_CELL,005047214
HONDURAS_CELL,005047215
HONDURAS_CELL,005047216
HONDURAS_CELL,005047217
HONDURAS_CELL,005047218
HONDURAS_CELL,005047219
HONDURAS_CELL,005047240
HONDURAS_CELL,005047250
HONDURAS_CELL,005047251
HONDURAS_CELL,005047252
HONDURAS_CELL,005048
HONDURAS_CELL,005049
HONG_KONG,00852
HONG_KONG_CELL,0085217
HONG_KONG_CELL,0085248
HONG_KONG_CELL,0085249
HONG_KONG_CELL,008526
HONG_KONG_CELL,008529
HUNGRIA,0036
HUNGRIA,00361
HUNGRIA_CELL,003620
HUNGRIA_CELL,003630
HUNGRIA_CELL,003650
HUNGRIA_CELL,003660
HUNGRIA_CELL,003670
INDIA,0091
INDIA,009111
INDIA,009116
INDIA,009117
INDIA,009118
INDIA,009122
INDIA,009133
INDIA,009140
INDIA,009144
INDIA,009179
INDIA,009180
INDIA_CELL,009192
INDIA_CELL,009193
INDIA_CELL,009194
INDIA_CELL,009197
INDIA_CELL,009198
INDIA_CELL,009199
INDONESIA,0062
INDONESIA,006221
INDONESIA,006231
INDONESIA_CELL,006228
INDONESIA_CELL,00628
IRAN,0098
IRAN,009821
IRAN_CELL,00989
IRAQ,00964
IRLANDA,00353
IRLANDA,003531
IRLANDA_CELL,0035383
IRLANDA_CELL,0035384
IRLANDA_CELL,0035385
IRLANDA_CELL,0035386
IRLANDA_CELL,0035387
IRLANDA_CELL,0035388
IRLANDA_CELL,0035389
IRLANDA_CELL,003538
IRLANDA_CELL,0035382
IRLANDA_CELL,00353821
IRLANDA_CELL,00353822
ISL_ASCENCION,00247
ISL_AZORES,00351292
ISL_AZORES,00351295
ISL_AZORES,00351296
ISL_AZORES,0035129676
ISL_CAIMAN,001345
ISL_CAIMAN,001345326
ISL_CAIMAN,001345924
ISL_CAIMAN,001345925
ISL_CAIMAN,001345926
ISL_CAIMAN,001345927
ISL_CAIMAN,001345928
ISL_CAIMAN,001345929
ISL_CHRISTMAS,006189100
ISL_CHRISTMAS,006189164
ISL_COCOS,006189101
ISL_COCOS,006189162
ISL_COOK,00682
ISL_COOK,006825
ISL_COOK,006827
ISL_FAROE,00298
ISL_FAROE,0029821
ISL_FAROE,0029822
ISL_FAROE,0029823
ISL_FAROE,0029824
ISL_FAROE,0029825
ISL_FAROE,0029826
ISL_FAROE,0029827
ISL_FAROE,0029828
ISL_FAROE,0029829
ISL_FAROE,002985
ISL_FAROE,0029871
ISL_FAROE,0029872
ISL_FAROE,0029873
ISL_FAROE,0029874
ISL_FAROE,0029875
ISL_FAROE,0029876
ISL_FAROE,0029877
ISL_FAROE,0029878
ISL_FAROE,0029879
ISL_FAROE,0029891
ISL_FAROE,0029892
ISL_FAROE,0029893
ISL_FAROE,0029894
ISL_FAROE,0029895
ISL_FAROE,0029896
ISL_FAROE,0029897
ISL_FAROE,0029898
ISL_FAROE,0029899
ISL_FIJI,00679
ISL_FIJI_CELL,006792
ISL_FIJI_CELL,006799
ISL_GRANADA,001473
ISL_GRANADA,001473403
ISL_GRANADA,001473404
ISL_GRANADA,001473405
ISL_GRANADA,001473406
ISL_GRANADA,001473407
ISL_GRANADA,001473409
ISL_GRANADA,001473410
ISL_GRANADA,001473414
ISL_GRANADA,001473415
ISL_GRANADA,001473416
ISL_GRANADA,001473417
ISL_GRANADA,001473418
ISL_GRANADA,001473419
ISL_GRANADA,001473420
ISL_GRANADA,001473441
ISL_GRANADA,001473449
ISL_GRANADA,001473456
ISL_GRANADA,001473457
ISL_GRANADA,001473458
ISL_GRANADA,001473459
ISL_GRANADA,001473533
ISL_GRANADA,001473534
ISL_GRANADA,001473535
ISL_GRANADA,001473536
ISL_GRANADA,001473537
ISL_GRANADA,001473538
ISL_GRANADA,001473773
ISL_MALVINAS,00500
ISL_MARIANAS,001670
ISL_MARSHALL,00692
ISL_MAURICIO,00230
ISL_MAURICIO,002307
ISL_MAYOTTE,002696
ISL_MAYOTTE_CELL,0026920
ISL_MAYOTTE_CELL,0026921
ISL_MAYOTTE_CELL,0026922
ISL_MAYOTTE_CELL,0026923
ISL_MAYOTTE_CELL,0026924
ISL_MAYOTTE_CELL,0026965
ISL_MAYOTTE_CELL,0026966
ISL_MAYOTTE_CELL,0026967
ISL_MAYOTTE_CELL,0026968
ISL_MAYOTTE_CELL,0026969
ISL_MIDWAY,006998
ISL_NORFOLK,006723
ISL_PASCUA,005632100
ISL_PASCUA,005632255
ISL_REUNION,00262
ISL_REUNION,00262692
ISL_SALOMON,00677
ISL_SALOMON_CELL,006771
ISL_SALOMON_CELL,006773
ISL_SALOMON_CELL,006776
ISL_SALOMON_CELL,006778
ISL_SALOMON_CELL,006779
ISL_SAMOA,00685
ISL_SAMOA_NORTEAMERICANAS,001684
ISL_SAMOA_NORTEAMERICANAS,00684
ISL_SEYCHELLES,00248
ISL_SEYCHELLES_CELL,002485
ISL_SEYCHELLES_CELL,002487
ISL_TURKS_Y_CAICOS,001649
ISL_TURKS_Y_CAICOS_CELL,001649231
ISL_TURKS_Y_CAICOS_CELL,001649232
ISL_TURKS_Y_CAICOS_CELL,001649241
ISL_TURKS_Y_CAICOS_CELL,001649242
ISL_TURKS_Y_CAICOS_CELL,001649249
ISL_VIRGENES_EE_UU,001340
ISL_VIRGENES_UK,001284
ISL_WAKE,006993
ISLANDIA,00354
ISLANDIA_CELL,0035438
ISLANDIA_CELL,00354388
ISLANDIA_CELL,00354389
ISLANDIA_CELL,0035439
ISLANDIA_CELL,00354398
ISLANDIA_CELL,00354399
ISLANDIA_CELL,003546
ISLANDIA_CELL,003548
ISRAEL,00972
ISRAEL,0097222
ISRAEL,009723
ISRAEL,0097242
ISRAEL,0097282
ISRAEL,0097292
ISRAEL_CELL,009725
ISRAEL_CELL,0097259
ISRAEL_CELL,009726
ITALIA,0039
ITALIA,003902
ITALIA,003906
ITALIA_CELL,00393
ITALIA_CELL,003931
ITALIA_CELL,003932
ITALIA_CELL,003933
ITALIA_CELL,003934
ITALIA_CELL,003936
ITALIA_CELL,0039370
ITALIA_CELL,0039373
ITALIA_CELL,0039377
ITALIA_CELL,003938
ITALIA_CELL,0039383
ITALIA_CELL,003939
JAMAICA,001876
JAMAICA_CELL,001876210
JAMAICA_CELL,001876301
JAMAICA_CELL,001876302
JAMAICA_CELL,001876303
JAMAICA_CELL,001876304
JAMAICA_CELL,001876305
JAMAICA_CELL,001876306
JAMAICA_CELL,001876307
JAMAICA_CELL,001876308
JAMAICA_CELL,001876309
JAMAICA_CELL,001876310
JAMAICA_CELL,001876312
JAMAICA_CELL,001876313
JAMAICA_CELL,001876314
JAMAICA_CELL,001876315
JAMAICA_CELL,001876316
JAMAICA_CELL,001876317
JAMAICA_CELL,001876318
JAMAICA_CELL,001876319
JAMAICA_CELL,001876320
JAMAICA_CELL,001876321
JAMAICA_CELL,001876322
JAMAICA_CELL,00187633
JAMAICA_CELL,00187634
JAMAICA_CELL,00187635
JAMAICA_CELL,00187636
JAMAICA_CELL,00187637
JAMAICA_CELL,00187638
JAMAICA_CELL,00187639
JAMAICA_CELL,001876401
JAMAICA_CELL,001876402
JAMAICA_CELL,001876403
JAMAICA_CELL,001876404
JAMAICA_CELL,001876405
JAMAICA_CELL,001876407
JAMAICA_CELL,001876408
JAMAICA_CELL,001876409
JAMAICA_CELL,001876410
JAMAICA_CELL,001876412
JAMAICA_CELL,001876413
JAMAICA_CELL,001876414
JAMAICA_CELL,001876416
JAMAICA_CELL,001876417
JAMAICA_CELL,001876418
JAMAICA_CELL,001876419
JAMAICA_CELL,00187642
JAMAICA_CELL,00187643
JAMAICA_CELL,001876440
JAMAICA_CELL,001876441
JAMAICA_CELL,001876442
JAMAICA_CELL,001876443
JAMAICA_CELL,001876445
JAMAICA_CELL,001876446
JAMAICA_CELL,001876447
JAMAICA_CELL,001876448
JAMAICA_CELL,001876449
JAMAICA_CELL,00187645
JAMAICA_CELL,00187646
JAMAICA_CELL,00187647
JAMAICA_CELL,00187648
JAMAICA_CELL,001876490
JAMAICA_CELL,001876491
JAMAICA_CELL,001876492
JAMAICA_CELL,001876493
JAMAICA_CELL,001876494
JAMAICA_CELL,00187653
JAMAICA_CELL,00187654
JAMAICA_CELL,00187657
JAMAICA_CELL,00187658
JAMAICA_CELL,0018767
JAMAICA_CELL,0018768
JAMAICA_CELL,0018769
JAPON,0081
JAPON,00813
JAPON,00816
JAPON_CELL,008110
JAPON_CELL,008120
JAPON_CELL,008130
JAPON_CELL,008140
JAPON_CELL,008150
JAPON_CELL,008160
JAPON_CELL,008170
JAPON_CELL,008180
JAPON_CELL,008190
JORDANIA,00962
JORDANIA_CELL,0096269
JORDANIA_CELL,0096277
JORDANIA_CELL,0096278
JORDANIA_CELL,0096279
JORDANIA_CELL,009629
KAZAJISTAN,00731
KAZAJISTAN,00732
KAZAJISTAN_CELL,007300
KAZAJISTAN_CELL,00731290
KAZAJISTAN_CELL,00731291
KAZAJISTAN_CELL,00731390
KAZAJISTAN_CELL,00731391
KAZAJISTAN_CELL,00731490
KAZAJISTAN_CELL,00731491
KAZAJISTAN_CELL,00731590
KAZAJISTAN_CELL,00731591
KAZAJISTAN_CELL,00731790
KAZAJISTAN_CELL,00731791
KAZAJISTAN_CELL,00731890
KAZAJISTAN_CELL,00731891
KAZAJISTAN_CELL,00732190
KAZAJISTAN_CELL,00732191
KAZAJISTAN_CELL,00732390
KAZAJISTAN_CELL,00732391
KAZAJISTAN_CELL,00732490
KAZAJISTAN_CELL,00732590
KAZAJISTAN_CELL,00732591
KAZAJISTAN_CELL,00732690
KAZAJISTAN_CELL,00732691
KAZAJISTAN_CELL,00732758
KAZAJISTAN_CELL,00732790
KAZAJISTAN_CELL,00732791
KAZAJISTAN_CELL,00732799
KAZAJISTAN_CELL,007333
KAZAJISTAN_CELL,007570
KAZAJISTAN_CELL,007571
KAZAJISTAN_CELL,007700
KAZAJISTAN_CELL,007701
KAZAJISTAN_CELL,007702
KAZAJISTAN_CELL,007705
KAZAJISTAN_CELL,007777
KENYA,00254
KENYA_CELL,002547
KIRIBATI,00686
KIRIBATI_CELL,006860
KIRIBATI_CELL,0068630
KURGIZSTAN,00996
KURGIZSTAN_CELL,0099650
KURGIZSTAN_CELL,0099651
KURGIZSTAN_CELL,0099652
KUWAIT,00965
KUWAIT_CELL,0096550
KUWAIT_CELL,009656
KUWAIT_CELL,009657
KUWAIT_CELL,009659
LAOS,00856
LAOS,0085620
LESOTHO,00266
LESOTHO_CELL,00266212
LESOTHO_CELL,002665
LESOTHO_CELL,002666
LESOTHO_CELL,0026685
LESOTHO_CELL,0026686
LETONIA,00371
LETONIA_CELL,003712
LETONIA_CELL,0037120
LETONIA_CELL,0037123
LETONIA_CELL,0037155
LETONIA_CELL,0037158
LETONIA_CELL,0037159
LETONIA_CELL,003716
LETONIA_CELL,0037182
LETONIA_CELL,0037183
LETONIA_CELL,0037184
LETONIA_CELL,0037186
LETONIA_CELL,0037187
LETONIA_CELL,0037188
LETONIA_CELL,0037191
LETONIA_CELL,0037192
LETONIA_CELL,0037193
LETONIA_CELL,0037194
LETONIA_CELL,0037195
LETONIA_CELL,0037196
LETONIA_CELL,0037197
LETONIA_CELL,0037198
LETONIA_CELL,0037199
LIBANO,00961
LIBANO_CELL,009613
LIBANO_CELL,0096170
LIBANO_CELL,0096171
LIBERIA,00231
LIBERIA_CELL,0023128
LIBERIA_CELL,002314
LIBERIA_CELL,002315
LIBERIA_CELL,002316
LIBERIA_CELL,002317
LIBIA,00218
LIBIA,0021891
LIBIA,0021892
LIBIA,0021894
LIBIA,0021899
LIECHTENSTEIN,00423
LIECHTENSTEIN_CELL,004235
LIECHTENSTEIN_CELL,004236
LIECHTENSTEIN_CELL,004237
LIECHTENSTEIN_CELL,0042384
LIECHTENSTEIN_CELL,0042390
LITUANIA,00370
LITUANIA_CELL,003706
LITUANIA_CELL,003708
LITUANIA_CELL,003709
LOCUCION__ACD,001400
LUXEMBURGO,00352
LUXEMBURGO_CELL,003526
LUXEMBURGO_CELL,00352621
LUXEMBURGO_CELL,00352628
LUXEMBURGO_CELL,00352661
LUXEMBURGO_CELL,00352668
LUXEMBURGO_CELL,00352691
LUXEMBURGO_CELL,00352698
MACAO_CHINA,00853
MACAO_CHINA_CELL,008536
MACEDONIA,00389
MACEDONIA_CELL,0038951
MACEDONIA_CELL,003897
MACEDONIA_CELL,0038970
MADAGASCAR,00261
MADAGASCAR_CELL,0026130
MADAGASCAR_CELL,0026131
MADAGASCAR_CELL,0026132
MADAGASCAR_CELL,0026133
MADAGASCAR_CELL,002617
MALASIA,0060
MALASIA,00603
MALASIA_CELL,00601
MALASIA_CELL,006050
MALASIA_CELL,006051
MALAWI,00265
MALAWI_CELL,002658
MALAWI_CELL,002659
MALDIVAS,00960
MALDIVAS_CELL,009607
MALDIVAS_CELL,009608
MALDIVAS_CELL,009609
MALI,00223
MALI,0022320
MALI,002237
MALI_CELL,002236
MALTA,00356
MALTA_CELL,0035679
MALTA_CELL,003569
MARRUECOS,00212
MARRUECOS,00212529
MARRUECOS,00212538
MARRUECOS_CELL,00212520
MARRUECOS_CELL,00212521
MARRUECOS_CELL,00212525
MARRUECOS_CELL,00212526
MARRUECOS_CELL,00212527
MARRUECOS_CELL,00212530
MARRUECOS_CELL,00212531
MARRUECOS_CELL,00212532
MARRUECOS_CELL,00212533
MARRUECOS_CELL,00212534
MARRUECOS_CELL,00212546
MARRUECOS_CELL,00212553
MARRUECOS_CELL,00212600
MARRUECOS_CELL,00212601
MARRUECOS_CELL,00212602
MARRUECOS_CELL,00212603
MARRUECOS_CELL,00212606
MARRUECOS_CELL,00212610
MARRUECOS_CELL,00212611
MARRUECOS_CELL,00212612
MARRUECOS_CELL,00212613
MARRUECOS_CELL,00212614
MARRUECOS_CELL,00212615
MARRUECOS_CELL,00212616
MARRUECOS_CELL,00212617
MARRUECOS_CELL,00212618
MARRUECOS_CELL,00212619
MARRUECOS_CELL,00212622
